timestamp,open,high,low,close,volume,trade_count,vwap,ret_1m,ret_5m,ret_15m,roll_mean_5m,roll_mean_15m,roll_std_5m,roll_std_15m,vol_roll_mean_15m,vol_roll_std_15m,hour,minute_of_day,minute_of_day_norm,close_to_roll_mean_15m,future_ret_15m,target_up
2025-11-07 15:26:00+00:00,181.37,181.37,181.37,181.37,100.0,1.0,181.37,0.000882953479388604,0.0003861003861003187,-0.006001150905653119,181.341,181.72966666666665,0.07651797174411443,0.47997569382894384,206.13333333333333,164.74043075034598,15,926,0.6430555555555556,-0.001979130173205834,-0.00441087280145569,0
2025-11-07 15:37:00+00:00,181.12,181.12,181.12,181.12,100.0,1.0,181.12,-0.001378397750454896,-0.0013508670360874442,-0.006609077197312407,181.292,181.64933333333335,0.12214745187610508,0.47402104634800246,205.06666666666666,165.41612750301965,15,937,0.6506944444444445,-0.0029140395046867162,-0.0023189045936397035,0
2025-11-07 15:38:00+00:00,181.09,181.09,181.09,181.09,100.0,1.0,181.09,-0.00016563604240282803,-0.0014336917562723928,-0.007154801392582066,181.24,181.56233333333333,0.14456832294737487,0.44633774314108154,204.4,165.84622826151772,15,938,0.6513888888888889,-0.002601494069070842,-0.0006902645093599391,0
2025-11-07 16:01:00+00:00,180.695,180.695,180.695,180.695,145.0,3.0,180.695,-0.002181235849577634,-0.00394134832699411,-0.008912900394909995,181.097,181.454,0.2497398646587908,0.44651107808992635,200.73333333333332,166.55692577557238,16,961,0.6673611111111111,-0.004182878305245441,0.0019092946678103129,1
2025-11-07 16:18:00+00:00,180.47,180.47,180.43,180.43,2420.0,14.0,180.445124,-0.0014665596723760776,-0.004304398212019223,-0.009768947917238369,180.941,181.33533333333332,0.37413901159830765,0.4672887860024908,355.4,594.2911503872251,16,978,0.6791666666666667,-0.004992591993470574,0.003214543036080375,1
2025-11-07 16:19:00+00:00,180.49,180.49,180.49,180.49,400.0,3.0,180.49,0.0003325389347670349,-0.004851960081601159,-0.008950142763013424,180.76500000000001,181.22666666666666,0.3257299494976176,0.4612702441032793,375.3333333333333,590.148730244778,16,979,0.6798611111111111,-0.0040648911124190334,0.0026871294808574753,1
2025-11-07 16:20:00+00:00,180.5,180.5,180.5,180.5,300.0,3.0,180.5,5.54047315639572e-05,-0.0034231448763251127,-0.008786381109280539,180.64100000000002,181.12,0.27005554984058294,0.4287398478596453,361.93333333333334,589.3729678549018,16,980,0.6805555555555556,-0.0034231448763251127,0.0031024930747922674,1
2025-11-07 16:25:00+00:00,180.53,180.53,180.53,180.53,100.0,1.0,180.53,0.00016620498614949852,-0.0030923850019327626,-0.008185913635864295,180.529,181.0206666666667,0.09964938534522036,0.37450379869627926,357.46666666666664,591.2068609048379,16,985,0.6840277777777778,-0.0027105560691046415,0.003101977510663101,1
2025-11-07 16:44:00+00:00,180.575,180.575,180.575,180.575,1180.0,10.0,180.575,0.00024926604996400314,-0.0006641024931515194,-0.003394227054473231,180.50500000000002,180.97966666666667,0.053385391257129884,0.3880605009283978,429.46666666666664,622.5448769442439,16,1004,0.6972222222222222,-0.0022359786274334104,0.0037934376297936723,1
2025-11-07 17:11:00+00:00,180.325,180.325,180.32,180.32,340.0,3.0,180.323235,-0.0014121556140107572,-0.000609654713739527,-0.005185920776784703,180.483,180.917,0.09692780818565319,0.4145513926435431,424.8,622.9634476779975,17,1031,0.7159722222222222,-0.0032998557349502855,0.004852484472049667,1
2025-11-07 17:12:00+00:00,180.32,180.32,180.32,180.32,840.0,7.0,180.32,0.0,-0.0009418804365893818,-0.005405405405405461,180.44899999999998,180.85166666666666,0.12074767078362632,0.4269186383953782,460.8,630.7900035443083,17,1032,0.7166666666666667,-0.0029397941222548685,0.004325643300798543,1
2025-11-07 17:38:00+00:00,180.6,180.6,180.6,180.6,100.0,1.0,180.6,0.0015527950310558758,0.0005540166204984764,-0.004218013398395559,180.469,180.80066666666664,0.13831124321497654,0.406416687414973,428.3333333333333,636.3390455978487,17,1058,0.7347222222222223,-0.0011098779134294245,0.0021594684385382035,1
2025-11-07 17:40:00+00:00,180.62,180.62,180.62,180.62,100.0,1.0,180.62,0.00011074197120719553,0.0004985320999280063,-0.004025365315687868,180.487,180.752,0.15328078809712004,0.3786998434491435,428.3333333333333,636.3390455978487,17,1060,0.7361111111111112,-0.0007302823758520427,0.0020761820396413277,1
2025-11-07 17:46:00+00:00,180.61,180.61,180.61,180.61,100.0,1.0,180.61,-5.536485439039396e-05,0.00019382528035460922,-0.004409900226007291,180.49399999999997,180.69866666666667,0.15899685531379532,0.33298684372670134,428.3333333333333,636.3390455978487,17,1066,0.7402777777777778,-0.0004906879962219834,0.003543546868943981,1
2025-11-07 17:51:00+00:00,180.47,180.47,180.47,180.47,100.0,1.0,180.47,-0.0007751508775816207,0.0008318544809229333,-0.0040836598421720716,180.524,180.64933333333335,0.1293445012347933,0.30550231859430543,428.3333333333333,636.3390455978487,17,1071,0.74375,-0.0009927151682449509,0.004155815370975757,1
2025-11-07 17:54:00+00:00,180.57,180.57,180.57,180.57,100.0,1.0,180.57,0.0005541087161300418,0.0013864241348713335,-0.00441087280145569,180.57399999999998,180.59599999999998,0.06107372593579308,0.23159539842418267,428.3333333333333,636.3390455978487,17,1074,0.7458333333333333,-0.00014396775122360594,0.0041812039652211475,1
2025-11-07 17:56:00+00:00,180.7,180.7,180.7,180.7,100.0,1.0,180.7,0.0007199424046075986,0.0005537098560353115,-0.0023189045936397035,180.594,180.568,0.08384509526312624,0.1842727016442046,428.3333333333333,636.3390455978487,17,1076,0.7472222222222222,0.000731026538478341,0.0032097399003874205,1
2025-11-07 18:08:00+00:00,180.965,180.965,180.965,180.965,400.0,1.0,180.965,0.0014665190924183502,0.0019100874764699238,-0.0006902645093599391,180.663,180.55966666666666,0.1879361593725253,0.16023940422533925,448.3333333333333,629.9650406022165,18,1088,0.7555555555555555,0.00224487196291534,0.0023208907799849854,1
2025-11-07 18:12:00+00:00,181.04,181.04,181.04,181.04,100.0,1.0,181.04,0.00041444478214014424,0.0023808205525717163,0.0019092946678103129,180.749,180.58266666666665,0.24678938388778526,0.20070293138490033,445.3333333333333,631.6177264619417,18,1092,0.7583333333333333,0.0025325428058802224,0.0020713654441006923,1
2025-11-07 18:15:00+00:00,181.01,181.01,181.01,181.01,400.0,1.0,181.01,-0.0001657092355280554,0.0029921870671025808,0.003214543036080375,180.857,180.62133333333335,0.20951133620817883,0.22373826119739929,310.6666666666667,318.01766947016955,18,1095,0.7604166666666666,0.0021518314558632845,0.002099331528644832,1
2025-11-07 18:18:00+00:00,180.975,180.975,180.975,180.975,400.0,1.0,180.975,-0.0001933594829014451,0.0022428974912775956,0.0026871294808574753,180.938,180.65366666666665,0.13631764375807234,0.23799359735249007,310.6666666666667,318.01766947016955,18,1098,0.7625,0.0017787257754708907,0.002458903163420345,1
2025-11-07 18:19:00+00:00,181.06,181.06,181.06,181.06,100.0,1.0,181.06,0.00046967813233878,0.0019922523519646518,0.0031024930747922674,181.01,180.69099999999997,0.04077376607290498,0.25544918421109564,297.3333333333333,322.6556471947556,18,1099,0.7631944444444444,0.0020421603732341254,0.0024577488125483438,1
2025-11-07 18:20:00+00:00,181.035,181.09,181.035,181.09,1210.0,3.0,181.039583,0.00016569093118312672,0.0006907413035670551,0.003101977510663101,181.035,180.72833333333335,0.04444097208403113,0.2707045481346448,371.3333333333333,393.6435419198923,18,1100,0.7638888888888888,0.0020011619650117662,0.0030923850019326515,1
2025-11-07 18:32:00+00:00,181.265,181.27,181.26,181.26,1160.0,10.0,181.265086,0.0009387597327294994,0.0012152010605390728,0.0037934376297936723,181.079,180.77399999999997,0.11047624178882846,0.29926218796013615,370.0,390.7319139402725,18,1112,0.7722222222222223,0.0026884397092503676,0.0021791901136489766,1
2025-11-07 18:33:00+00:00,181.25,181.25,181.19,181.195,910.0,9.0,181.211778,-0.0003586009047776839,0.001022042981050797,0.004852484472049667,181.11599999999999,180.83233333333334,0.1125499888929007,0.28956782246885987,408.0,414.5944662300395,18,1113,0.7729166666666667,0.0020055410444665966,0.0030078092662602085,1
2025-11-07 18:49:00+00:00,181.1,181.1,181.1,181.1,2414.0,2.0,181.1,-0.0005242970280636694,0.0006907031357923366,0.004325643300798543,181.141,180.88433333333333,0.08354639429561081,0.25946281502517476,512.9333333333333,658.9324121710235,18,1129,0.7840277777777778,0.0011922904692316383,0.0033683048039758745,1
2025-11-07 18:53:00+00:00,180.99,180.99,180.99,180.99,210.0,3.0,180.99,-0.0006073992269463035,-0.00038661217276036997,0.0021594684385382035,181.127,180.91033333333334,0.1038989894069877,0.24823280163862582,520.2666666666667,654.6064757510713,18,1133,0.7868055555555555,0.0004403654849272076,0.004530637051770814,1
2025-11-07 18:54:00+00:00,180.99,180.995,180.99,180.995,3010.0,3.0,180.994667,2.7625835681499566e-05,-0.0005246010271136026,0.0020761820396413277,181.108,180.93533333333332,0.11982278581216556,0.23545902484464792,714.2666666666667,904.620794008396,18,1134,0.7875,0.0003297679097136186,0.0041713859498881956,1
2025-11-07 18:59:00+00:00,181.25,181.25,181.25,181.25,100.0,1.0,181.25,0.001408878698306637,-5.5169369965746284e-05,0.003543546868943981,181.106,180.978,0.11669404440582012,0.23022349389821561,714.2666666666667,904.620794008396,18,1139,0.7909722222222222,0.0015029451093502288,0.0030896551724137744,1
2025-11-07 19:00:00+00:00,181.22,181.22,181.22,181.22,211.0,2.0,181.22,-0.00016551724137936485,0.00013797290212202995,0.004155815370975757,181.11100000000002,181.028,0.1218810895905884,0.189932318772068,721.6666666666666,899.6775348238205,19,1140,0.7916666666666666,0.001060609408489288,0.00377993598940507,1
2025-11-07 19:02:00+00:00,181.325,181.325,181.325,181.325,810.0,2.0,181.325,0.0005794062465511729,0.0012424075096630904,0.0041812039652211475,181.156,181.07833333333335,0.15408601493905888,0.15709035919569497,769.0,883.1599919768623,19,1142,0.7930555555555555,0.0013622097250727272,0.004384392665104153,1
2025-11-07 19:05:00+00:00,181.28,181.28,181.28,181.28,110.0,2.0,181.28,-0.00024817316972280956,0.0016022984695287512,0.0032097399003874205,181.214,181.117,0.12842312875730472,0.125524613408221,769.6666666666666,882.6225262305079,19,1145,0.7951388888888888,0.0008999707371479815,0.004909532215357393,1
2025-11-07 19:14:00+00:00,181.385,181.385,181.385,181.385,3800.0,2.0,181.385,0.0005792144748455463,0.0021547556562335757,0.0023208907799849854,181.292,181.145,0.0648652449300216,0.13563343456274235,996.3333333333334,1170.528431745171,19,1154,0.8013888888888889,0.001324905462474657,0.004382942360173114,1
2025-11-07 19:23:00+00:00,181.415,181.415,181.415,181.415,110.0,2.0,181.415,0.00016539405132731666,0.0009103448275862291,0.0020713654441006923,181.325,181.17000000000002,0.07866066361173517,0.14881676172826694,997.0,1169.9841879273413,19,1163,0.8076388888888889,0.0013523210244519301,0.003775872998373897,1
2025-11-07 19:26:00+00:00,181.38,181.39,181.38,181.39,1230.0,11.0,181.386066,-0.00013780558388232222,0.0009380863039398779,0.002099331528644832,181.35899999999998,181.1953333333333,0.05515886148069535,0.1519453222453432,1052.3333333333333,1159.3112281909132,19,1166,0.8097222222222222,0.0010743470214464867,0.003528309168090882,1
2025-11-07 19:29:00+00:00,181.42,181.42,181.42,181.42,320.0,3.0,181.42,0.00016538949225419763,0.0005239211360816842,0.002458903163420345,181.378,181.225,0.056855078927489075,0.1492720431192775,1047.0,1162.7056500126885,19,1169,0.8118055555555556,0.0010760104842046925,0.0031418807187741926,1
2025-11-07 19:30:00+00:00,181.47,181.51,181.47,181.505,420.0,4.0,181.497857,0.0004685260720980189,0.0012411738746689327,0.0024577488125483438,181.42299999999997,181.25466666666668,0.048295962562754834,0.15809656482474568,1068.3333333333333,1146.9174628833002,19,1170,0.8125,0.0013811138655739352,0.0031679568055977825,1
2025-11-07 19:31:00+00:00,181.65,181.65,181.65,181.65,120.0,1.0,181.65,0.000798876064020293,0.0014609807867245195,0.0030923850019326515,181.47599999999997,181.292,0.106501173701881,0.1809084219784157,995.6666666666666,1171.5659646489435,19,1171,0.8131944444444444,0.0019747148247026836,0.0022020368841177973,1
2025-11-07 19:32:00+00:00,181.655,181.655,181.655,181.655,360.0,3.0,181.655,2.752546105155851e-05,0.0013229336052698049,0.0021791901136489766,181.524,181.3183333333333,0.12466956324577094,0.2032825853920468,942.3333333333334,1181.715923481411,19,1172,0.8138888888888889,0.0018567712402681735,0.002339599790812219,1
2025-11-07 19:34:00+00:00,181.74,181.74,181.74,181.74,120.0,1.0,181.74,0.0004679199581625326,0.0019295440762998606,0.0030078092662602085,181.594,181.35466666666667,0.12881187833391303,0.22698699354360105,889.6666666666666,1200.7115549103532,19,1174,0.8152777777777778,0.002124750029408373,0.002531088367998091,1
2025-11-07 19:35:00+00:00,181.71,181.71,181.71,181.71,200.0,1.0,181.71,-0.00016507098052165325,0.0015985007165693066,0.0033683048039758745,181.652,181.39533333333335,0.09045717218622053,0.23267440974943895,742.0666666666667,1134.182428426918,19,1175,0.8159722222222222,0.0017347010029657994,0.002641571735182424,1
2025-11-07 19:36:00+00:00,181.81,181.81,181.81,181.81,200.0,1.0,181.81,0.0005503274448297457,0.0016803944794909764,0.004530637051770814,181.71300000000002,181.45,0.0661059755237414,0.2268967669602491,741.4,1134.520402133493,19,1176,0.8166666666666667,0.0019840176357124317,0.0012650569275616252,1
2025-11-07 19:37:00+00:00,181.75,181.75,181.75,181.75,110.0,2.0,181.75,-0.00033001485066830316,0.0005505092210293938,0.0041713859498881956,181.733,181.50033333333334,0.05674504383601851,0.20101942573712106,548.0666666666667,952.866537399251,19,1177,0.8173611111111111,0.001375571394726549,0.0017606602475928046,1
2025-11-07 19:38:00+00:00,181.8,181.81,181.8,181.81,330.0,3.0,181.80375,0.00033012379642372025,0.0008532658060609322,0.0030896551724137744,181.76399999999998,181.53766666666667,0.04449719092212911,0.203196480096688,563.4,946.9736608194098,19,1178,0.8180555555555555,0.0015001478113816358,0.002145096529343693,1
2025-11-07 19:39:00+00:00,181.86,181.905,181.86,181.905,1239.0,10.0,181.876491,0.0005225235135581929,0.0009078903928689819,0.00377993598940507,181.797,181.58333333333334,0.07379024325728753,0.20367749951676503,631.9333333333333,956.7961767322881,19,1179,0.81875,0.0017714547957778937,0.00186910750116831,1
2025-11-07 19:41:00+00:00,182.12,182.12,182.12,182.12,321.0,5.0,182.12,0.0011819356257387614,0.00225634252380158,0.004384392665104153,181.87900000000002,181.63633333333334,0.14570518178841557,0.2329811968703096,599.3333333333334,958.6245851416994,19,1181,0.8201388888888889,0.0026628299404121147,0.0009334504722160464,1
2025-11-07 19:42:00+00:00,182.13,182.17,182.13,182.17,1108.0,7.0,182.142397,0.00027454425653417047,0.001980089104009597,0.004909532215357393,181.951,181.69566666666668,0.18635986692422885,0.24855918141673228,665.8666666666667,956.8680209536786,19,1182,0.8208333333333333,0.0026105924375372513,0.00021957512213877095,1
2025-11-07 19:44:00+00:00,182.18,182.18,182.18,182.18,100.0,1.0,182.18,5.489378053469274e-05,0.0023658872077030324,0.004382942360173114,182.03699999999998,181.74866666666668,0.16880462078995798,0.26198055180433466,419.2,414.30633938807057,19,1184,0.8222222222222222,0.0023732407023617785,5.4890767372972604e-05,1
2025-11-07 19:45:00+00:00,182.1,182.1,182.1,182.1,210.0,2.0,182.1,-0.00043912613898344777,0.0015950717782300394,0.003775872998373897,182.095,181.79433333333333,0.11135528725686013,0.2593526740245938,425.8666666666667,409.7551301285524,19,1185,0.8229166666666666,0.0016813872086220982,0.00027457440966505153,1
2025-11-07 19:47:00+00:00,182.12,182.135,182.03,182.03,3000.0,4.0,182.1265,-0.00038440417353102774,0.0006871718754295486,0.003528309168090882,182.11999999999998,181.83700000000002,0.060415229868509876,0.24000595230693236,543.8666666666667,761.6364774677774,19,1187,0.8243055555555555,0.0010613901461198338,-8.240399934089648e-05,0
2025-11-07 19:48:00+00:00,181.96,181.99,181.96,181.99,320.0,2.0,181.97875,-0.00021974399824198354,-0.0007138150669887544,0.0031418807187741926,182.094,181.875,0.0838450952653576,0.212854745911492,543.8666666666667,761.6364774677774,19,1188,0.825,0.0006323024054983861,0.00027474037035002397,1
2025-11-07 19:49:00+00:00,182.08,182.08,182.08,182.08,310.0,2.0,182.08,0.000494532666630132,-0.0004940440248119016,0.0031679568055977825,182.076,181.91333333333333,0.07231873892741772,0.19223931018617882,536.5333333333333,763.441724473235,19,1189,0.8256944444444444,0.0009161871953677903,-0.0006041300527241944,0
2025-11-07 19:52:00+00:00,182.05,182.05,182.05,182.05,310.0,2.0,182.05,-0.00016476274165200255,-0.0007135799758480887,0.0022020368841177973,182.05,181.94,0.043011626335719456,0.1804854564775451,549.2,757.5909374929381,19,1192,0.8277777777777777,0.0006045949214026347,-0.0006042296072508169,0
2025-11-07 19:53:00+00:00,182.08,182.08,182.08,182.08,900.0,2.0,182.08,0.0001647898928864855,-0.00010982976386586518,0.002339599790812219,182.046,181.96833333333333,0.03781534080294148,0.1652667396604812,585.2,760.781571806258,19,1193,0.8284722222222223,0.0006136598858776932,0.0,0
2025-11-07 19:54:00+00:00,182.2,182.2,182.2,182.2,210.0,2.0,182.2,0.0006590509666080102,0.0009339119925286798,0.002531088367998091,182.08,181.99899999999997,0.0764852927042365,0.16252692084670717,591.2,757.197105873271,19,1194,0.8291666666666667,0.0011044016725367811,0.00010976948408347731,1
2025-11-07 19:56:00+00:00,182.165,182.19,182.165,182.19,3829.0,8.0,182.17822,-5.488474204162763e-05,0.0010989614814000959,0.002641571735182424,182.12000000000003,182.03099999999998,0.06964194138638827,0.14818183810025848,833.1333333333333,1117.369351050344,19,1196,0.8305555555555556,0.0008734775944758688,0.00013721938635491426,1
2025-11-07 20:07:00+00:00,182.04,182.04,182.04,182.04,303.0,5.0,182.04,-0.0008233163181294856,-0.00021968365553615143,0.0012650569275616252,182.11200000000002,182.0463333333333,0.07726577508873679,0.1349929451416256,840.0,1113.5104079313444,20,1207,0.8381944444444445,-3.478967808556721e-05,0.0007415952537905834,1
2025-11-07 20:08:00+00:00,182.07,182.07,182.07,182.07,177.0,2.0,182.07,0.0001647989452866483,0.00010985992859091631,0.0017606602475928046,182.11599999999999,182.06766666666667,0.07368853370820232,0.10725248359832958,844.4666666666667,1110.5032878748952,20,1208,0.8388888888888889,1.2815747991057336e-05,0.0003295435821386583,1
2025-11-07 20:11:00+00:00,182.19,182.2,182.19,182.2,378.0,4.0,182.194545,0.0007140110946339817,0.0006590509666080102,0.002145096529343693,182.14000000000001,182.09366666666665,0.07842193570725388,0.08536615812074504,847.6666666666666,1108.983039073358,20,1211,0.8409722222222222,0.0005839485539493872,0.0003293084522502099,1
2025-11-07 20:12:00+00:00,182.22,182.245,182.22,182.245,300.0,3.0,182.228333,0.00024698133918787946,0.00024698133918787946,0.00186910750116831,182.149,182.11633333333336,0.08891006692201212,0.07635599580356749,785.0666666666667,1111.8139275633355,20,1212,0.8416666666666667,0.0007065081111157223,0.0011797305824576831,1
2025-11-07 20:13:00+00:00,182.29,182.29,182.29,182.29,200.0,1.0,182.29,0.00024692035446771676,0.000548877545419657,0.0009334504722160464,182.169,182.12766666666667,0.10933892262174555,0.08857738075191246,777.0,1115.8530369183927,20,1213,0.8423611111111111,0.0008913161646684209,0.000822864666191192,1
2025-11-07 20:14:00+00:00,182.21,182.21,182.21,182.21,120.0,1.0,182.21,-0.00043886115530189507,0.0009338606899582658,0.00021957512213877095,182.203,182.13033333333334,0.08228000972348933,0.09052360912734979,711.1333333333333,1124.0489228465017,20,1214,0.8430555555555556,0.00043741569681787773,0.0019208605455243166,1
