Datetime,Adj Close,Close,High,Low,Open,Volume
,URTH,URTH,URTH,URTH,URTH,URTH
2023-01-09 18:30:00+00:00,112.27999877929688,112.27999877929688,112.58000183105469,112.05999755859375,112.56999969482422,52062
2023-01-09 19:30:00+00:00,111.73999786376953,111.73999786376953,112.26000213623047,111.66000366210938,112.25,66403
2023-01-09 20:30:00+00:00,111.61000061035156,111.61000061035156,111.69999694824219,111.5,111.62000274658203,22034
2023-01-10 14:30:00+00:00,111.68000030517578,111.68000030517578,112.01000213623047,111.33999633789062,111.33999633789062,18548
2023-01-10 15:30:00+00:00,111.56999969482422,111.56999969482422,111.66999816894531,111.09500122070312,111.38999938964844,4861
2023-01-10 16:30:00+00:00,111.58999633789062,111.58999633789062,111.69999694824219,111.38999938964844,111.54000091552734,31504
2023-01-10 17:30:00+00:00,111.81999969482422,111.81999969482422,111.9000015258789,111.5999984741211,111.5999984741211,30418
2023-01-10 18:30:00+00:00,112.04000091552734,112.04000091552734,112.05999755859375,111.77999877929688,111.77999877929688,13658
2023-01-10 19:30:00+00:00,111.97000122070312,111.97000122070312,112.08000183105469,111.80999755859375,112.04000091552734,6943
2023-01-10 20:30:00+00:00,112.16000366210938,112.16000366210938,112.18000030517578,111.91999816894531,111.91999816894531,4135
2023-01-11 14:30:00+00:00,112.93000030517578,112.93000030517578,112.93000030517578,112.61000061035156,112.66999816894531,20151
2023-01-11 15:30:00+00:00,112.69999694824219,112.69999694824219,112.87999725341797,112.48999786376953,112.87999725341797,12858
2023-01-11 16:30:00+00:00,112.87000274658203,112.87000274658203,112.88999938964844,112.68000030517578,112.70999908447266,6054
2023-01-11 17:30:00+00:00,113.0,113.0,113.12999725341797,112.81999969482422,112.88999938964844,13036
2023-01-11 18:30:00+00:00,113.0199966430664,113.0199966430664,113.05999755859375,112.94499969482422,113.0,16080
2023-01-11 19:30:00+00:00,113.2699966430664,113.2699966430664,113.31990051269531,113.05999755859375,113.05999755859375,4606
2023-01-11 20:30:00+00:00,113.41999816894531,113.41999816894531,113.41999816894531,113.12000274658203,113.18000030517578,17111
2023-01-12 14:30:00+00:00,113.79000091552734,113.79000091552734,113.95809936523438,112.81999969482422,113.94000244140625,62965
2023-01-12 15:30:00+00:00,113.80000305175781,113.80000305175781,114.07990264892578,113.52999877929688,113.80000305175781,55338
2023-01-12 16:30:00+00:00,114.38999938964844,114.38999938964844,114.38999938964844,113.6500015258789,113.76000213623047,14505
2023-01-12 17:30:00+00:00,114.52239990234375,114.52239990234375,114.55020141601562,114.31999969482422,114.33999633789062,4554
2023-01-12 18:30:00+00:00,114.31999969482422,114.31999969482422,114.55500030517578,113.9000015258789,113.91000366210938,7053
2023-01-12 19:30:00+00:00,114.1968002319336,114.1968002319336,114.4000015258789,114.0989990234375,114.35990142822266,12764
2023-01-12 20:30:00+00:00,114.33999633789062,114.33999633789062,114.33999633789062,114.0,114.20999908447266,16296
2023-01-13 14:30:00+00:00,114.26000213623047,114.26000213623047,114.26000213623047,113.47000122070312,113.5,36915
2023-01-13 15:30:00+00:00,114.12999725341797,114.12999725341797,114.32499694824219,113.9800033569336,114.26000213623047,109469
2023-01-13 16:30:00+00:00,114.26000213623047,114.26000213623047,114.2699966430664,113.9000015258789,114.1050033569336,34813
2023-01-13 17:30:00+00:00,114.19999694824219,114.19999694824219,114.36000061035156,114.13999938964844,114.19999694824219,20727
2023-01-13 18:30:00+00:00,114.52999877929688,114.52999877929688,114.58000183105469,114.20999908447266,114.22000122070312,27312
2023-01-13 19:30:00+00:00,114.69000244140625,114.69000244140625,114.69000244140625,114.4800033569336,114.54499816894531,31937
2023-01-13 20:30:00+00:00,114.75,114.75,114.88500213623047,114.69999694824219,114.72000122070312,21760
2023-01-17 14:30:00+00:00,115.1500015258789,115.1500015258789,115.33000183105469,114.83000183105469,115.01000213623047,0
2023-01-17 15:30:00+00:00,114.7300033569336,114.7300033569336,115.19000244140625,114.55000305175781,115.19000244140625,174333
2023-01-17 16:30:00+00:00,114.63999938964844,114.63999938964844,114.94499969482422,114.61000061035156,114.7300033569336,102333
2023-01-17 17:30:00+00:00,114.80999755859375,114.80999755859375,114.87000274658203,114.62000274658203,114.62999725341797,43951
2023-01-17 18:30:00+00:00,114.7699966430664,114.7699966430664,114.94999694824219,114.69999694824219,114.80999755859375,52390
2023-01-17 19:30:00+00:00,114.79000091552734,114.79000091552734,114.97000122070312,114.75,114.79000091552734,43850
2023-01-17 20:30:00+00:00,114.72000122070312,114.72000122070312,114.83499908447266,114.5999984741211,114.80000305175781,130582
2023-01-18 14:30:00+00:00,115.5199966430664,115.5199966430664,115.62999725341797,115.25,115.37999725341797,214066
2023-01-18 15:30:00+00:00,114.44999694824219,114.44999694824219,115.5,114.37999725341797,115.5,25177
2023-01-18 16:30:00+00:00,113.91999816894531,113.91999816894531,114.5,113.91999816894531,114.47000122070312,43847
2023-01-18 17:30:00+00:00,113.86000061035156,113.86000061035156,114.0199966430664,113.69000244140625,113.91999816894531,30833
2023-01-18 18:30:00+00:00,113.97000122070312,113.97000122070312,114.05000305175781,113.79000091552734,113.8499984741211,60004
2023-01-18 19:30:00+00:00,113.79000091552734,113.79000091552734,114.0,113.73999786376953,113.98999786376953,17561
2023-01-18 20:30:00+00:00,113.4000015258789,113.4000015258789,113.7699966430664,113.4000015258789,113.7699966430664,39710
2023-01-19 14:30:00+00:00,112.78299713134766,112.78299713134766,113.1500015258789,112.69000244140625,112.83999633789062,14585
2023-01-19 15:30:00+00:00,112.4800033569336,112.4800033569336,112.7699966430664,112.44000244140625,112.7699966430664,28329
2023-01-19 16:30:00+00:00,112.76000213623047,112.76000213623047,112.76000213623047,112.36000061035156,112.43000030517578,8701
2023-01-19 17:30:00+00:00,112.78500366210938,112.78500366210938,112.8550033569336,112.55999755859375,112.5999984741211,17070
2023-01-19 18:30:00+00:00,113.2300033569336,113.2300033569336,113.26000213623047,112.81999969482422,112.81999969482422,47726
2023-01-19 19:30:00+00:00,113.16000366210938,113.16000366210938,113.31999969482422,113.12999725341797,113.2238998413086,32605
2023-01-19 20:30:00+00:00,112.75,112.75,113.13999938964844,112.72000122070312,113.05000305175781,52990
2023-01-20 14:30:00+00:00,113.27999877929688,113.27999877929688,113.27999877929688,112.6500015258789,113.05999755859375,42305
2023-01-20 15:30:00+00:00,113.66799926757812,113.66799926757812,113.66799926757812,113.24500274658203,113.37000274658203,39004
2023-01-20 16:30:00+00:00,113.6500015258789,113.6500015258789,113.72000122070312,113.54499816894531,113.69499969482422,28188
2023-01-20 17:30:00+00:00,113.51000213623047,113.51000213623047,113.73999786376953,113.41999816894531,113.62999725341797,22807
2023-01-20 18:30:00+00:00,114.08999633789062,114.08999633789062,114.08999633789062,113.5999984741211,113.5999984741211,45817
2023-01-20 19:30:00+00:00,114.38999938964844,114.38999938964844,114.52999877929688,114.06999969482422,114.16000366210938,31371
2023-01-20 20:30:00+00:00,114.58000183105469,114.58000183105469,114.61000061035156,114.29000091552734,114.41000366210938,72476
2023-01-23 14:30:00+00:00,115.30000305175781,115.30000305175781,115.30000305175781,114.41000366210938,114.69000244140625,47598
2023-01-23 15:30:00+00:00,115.70999908447266,115.70999908447266,115.91500091552734,115.2699966430664,115.3280029296875,38280
2023-01-23 16:30:00+00:00,115.66000366210938,115.66000366210938,115.77999877929688,115.48999786376953,115.66999816894531,49808
2023-01-23 17:30:00+00:00,115.88999938964844,115.88999938964844,115.88999938964844,115.63999938964844,115.66000366210938,114542
2023-01-23 18:30:00+00:00,115.62999725341797,115.62999725341797,116.08999633789062,115.58999633789062,115.93000030517578,77313
2023-01-23 19:30:00+00:00,115.44000244140625,115.44000244140625,115.7300033569336,115.16999816894531,115.63999938964844,22943
2023-01-23 20:30:00+00:00,115.72000122070312,115.72000122070312,115.73999786376953,115.37000274658203,115.37000274658203,10118
2023-01-24 14:30:00+00:00,115.25,115.25,115.43000030517578,114.81999969482422,115.25,35000
2023-01-24 15:30:00+00:00,115.63999938964844,115.63999938964844,115.66999816894531,115.11000061035156,115.23999786376953,15140
2023-01-24 16:30:00+00:00,115.61000061035156,115.61000061035156,115.7300033569336,115.4000015258789,115.72899627685547,28968
2023-01-24 17:30:00+00:00,115.63999938964844,115.63999938964844,115.63999938964844,115.41000366210938,115.58999633789062,3465
2023-01-24 18:30:00+00:00,115.61000061035156,115.61000061035156,115.75,115.55000305175781,115.6500015258789,7479
2023-01-24 19:30:00+00:00,115.62999725341797,115.62999725341797,115.7699966430664,115.61000061035156,115.62000274658203,9282
2023-01-24 20:30:00+00:00,115.62000274658203,115.62000274658203,115.62000274658203,115.36000061035156,115.58000183105469,6955
2023-01-25 14:30:00+00:00,114.37000274658203,114.37000274658203,114.73999786376953,114.26000213623047,114.55000305175781,22478
2023-01-25 15:30:00+00:00,114.69999694824219,114.69999694824219,114.7300033569336,114.0999984741211,114.44999694824219,15921
2023-01-25 16:30:00+00:00,114.83999633789062,114.83999633789062,115.04000091552734,114.69000244140625,114.69000244140625,6592
2023-01-25 17:30:00+00:00,115.42500305175781,115.42500305175781,115.42500305175781,114.88999938964844,114.9000015258789,11265
2023-01-25 18:30:00+00:00,115.5199966430664,115.5199966430664,115.77999877929688,115.36000061035156,115.36000061035156,18980
2023-01-25 19:30:00+00:00,115.69000244140625,115.69000244140625,115.86000061035156,115.47000122070312,115.55999755859375,22500
2023-01-25 20:30:00+00:00,115.76000213623047,115.76000213623047,115.76000213623047,115.55000305175781,115.71499633789062,13636
2023-01-26 14:30:00+00:00,116.13999938964844,116.13999938964844,116.63999938964844,115.77999877929688,116.37000274658203,36674
2023-01-26 15:30:00+00:00,115.7699966430664,115.7699966430664,116.2699966430664,115.55000305175781,116.16999816894531,26211
2023-01-26 16:30:00+00:00,116.05000305175781,116.05000305175781,116.16999816894531,115.75,115.8499984741211,6340
2023-01-26 17:30:00+00:00,116.11000061035156,116.11000061035156,116.16000366210938,115.94999694824219,116.0999984741211,6519
2023-01-26 18:30:00+00:00,116.2699966430664,116.2699966430664,116.38999938964844,116.12000274658203,116.12000274658203,21837
2023-01-26 19:30:00+00:00,116.61000061035156,116.61000061035156,116.61000061035156,116.33000183105469,116.36000061035156,40138
2023-01-26 20:30:00+00:00,116.77999877929688,116.77999877929688,116.77999877929688,116.45719909667969,116.5199966430664,8724
2023-01-27 14:30:00+00:00,116.83999633789062,116.83999633789062,117.125,116.33000183105469,116.38999938964844,138622
2023-01-27 15:30:00+00:00,116.7300033569336,116.7300033569336,116.9000015258789,116.30999755859375,116.86000061035156,87448
2023-01-27 16:30:00+00:00,116.97000122070312,116.97000122070312,117.06999969482422,116.72000122070312,116.7300033569336,36300
2023-01-27 17:30:00+00:00,116.97000122070312,116.97000122070312,117.16000366210938,116.88999938964844,116.94499969482422,34508
2023-01-27 18:30:00+00:00,117.23999786376953,117.23999786376953,117.23999786376953,116.9800033569336,116.9800033569336,108335
2023-01-27 19:30:00+00:00,117.33000183105469,117.33000183105469,117.48999786376953,117.19999694824219,117.23999786376953,38999
2023-01-27 20:30:00+00:00,116.88999938964844,116.88999938964844,117.38999938964844,116.88999938964844,117.36000061035156,17336
2023-01-30 14:30:00+00:00,116.37999725341797,116.37999725341797,116.77999877929688,116.12000274658203,116.18000030517578,80427
2023-01-30 15:30:00+00:00,116.26000213623047,116.26000213623047,116.4800033569336,116.02999877929688,116.4000015258789,98389
2023-01-30 16:30:00+00:00,116.20999908447266,116.20999908447266,116.37999725341797,116.02999877929688,116.32499694824219,134603
2023-01-30 17:30:00+00:00,116.19000244140625,116.19000244140625,116.26000213623047,115.97000122070312,116.1500015258789,16020
2023-01-30 18:30:00+00:00,115.83999633789062,115.83999633789062,116.08999633789062,115.83999633789062,116.06999969482422,49069
2023-01-30 19:30:00+00:00,115.69390106201172,115.69390106201172,115.91000366210938,115.65989685058594,115.8499984741211,74753
2023-01-30 20:30:00+00:00,115.63999938964844,115.63999938964844,115.87000274658203,115.56999969482422,115.70999908447266,31616
2023-01-31 14:30:00+00:00,115.94000244140625,115.94000244140625,115.94000244140625,115.5,115.69999694824219,40411
2023-01-31 15:30:00+00:00,116.22000122070312,116.22000122070312,116.22000122070312,115.97000122070312,115.97000122070312,8907
2023-01-31 16:30:00+00:00,116.26000213623047,116.26000213623047,116.29000091552734,116.06999969482422,116.16999816894531,10503
2023-01-31 17:30:00+00:00,116.32499694824219,116.32499694824219,116.36000061035156,116.27999877929688,116.36000061035156,35681
2023-01-31 18:30:00+00:00,116.48999786376953,116.48999786376953,116.55000305175781,116.32499694824219,116.33000183105469,13271
2023-01-31 19:30:00+00:00,116.38999938964844,116.38999938964844,116.5999984741211,116.36000061035156,116.55000305175781,14769
2023-01-31 20:30:00+00:00,117.05000305175781,117.05000305175781,117.05999755859375,116.4800033569336,116.4800033569336,55942
2023-02-01 14:30:00+00:00,116.69999694824219,116.69999694824219,117.02999877929688,116.58999633789062,116.83999633789062,55324
2023-02-01 15:30:00+00:00,116.70500183105469,116.70500183105469,116.81999969482422,116.38999938964844,116.80000305175781,47499
2023-02-01 16:30:00+00:00,116.43000030517578,116.43000030517578,116.75,116.31999969482422,116.69999694824219,20020
2023-02-01 17:30:00+00:00,116.45999908447266,116.45999908447266,116.49500274658203,116.33999633789062,116.44000244140625,18172
2023-02-01 18:30:00+00:00,116.5999984741211,116.5999984741211,116.83999633789062,116.30000305175781,116.56999969482422,11899
2023-02-01 19:30:00+00:00,118.16999816894531,118.16999816894531,118.37999725341797,116.16000366210938,116.51000213623047,31271
2023-02-01 20:30:00+00:00,118.19999694824219,118.19999694824219,118.8843994140625,118.0199966430664,118.3949966430664,34574
2023-02-02 14:30:00+00:00,118.91000366210938,118.91000366210938,119.18000030517578,118.48999786376953,119.18000030517578,207884
2023-02-02 15:30:00+00:00,119.47000122070312,119.47000122070312,119.55999755859375,118.9800033569336,118.9800033569336,161656
2023-02-02 16:30:00+00:00,119.4000015258789,119.4000015258789,119.48999786376953,119.19000244140625,119.48999786376953,52351
2023-02-02 17:30:00+00:00,119.4000015258789,119.4000015258789,119.52999877929688,119.23500061035156,119.38999938964844,24032
2023-02-02 18:30:00+00:00,119.11000061035156,119.11000061035156,119.77999877929688,119.0999984741211,119.43000030517578,62340
2023-02-02 19:30:00+00:00,118.97000122070312,118.97000122070312,119.12999725341797,118.54499816894531,119.12999725341797,44445
2023-02-02 20:30:00+00:00,119.4000015258789,119.4000015258789,119.4000015258789,118.91000366210938,119.05999755859375,13355
2023-02-03 14:30:00+00:00,118.9000015258789,118.9000015258789,119.06999969482422,117.93000030517578,118.04000091552734,134137
2023-02-03 15:30:00+00:00,119.16999816894531,119.16999816894531,119.30000305175781,118.88999938964844,118.9000015258789,29995
2023-02-03 16:30:00+00:00,119.08999633789062,119.08999633789062,119.27999877929688,118.69000244140625,119.16000366210938,57812
2023-02-03 17:30:00+00:00,118.3499984741211,118.3499984741211,119.16999816894531,118.23999786376953,119.06999969482422,50066
2023-02-03 18:30:00+00:00,118.16500091552734,118.16500091552734,118.3949966430664,117.96499633789062,118.18000030517578,64813
2023-02-03 19:30:00+00:00,118.16000366210938,118.16000366210938,118.31999969482422,117.8499984741211,118.02999877929688,37501
2023-02-03 20:30:00+00:00,118.18000030517578,118.18000030517578,118.25499725341797,117.95999908447266,118.18000030517578,36851
2023-02-06 14:30:00+00:00,116.87000274658203,116.87000274658203,117.56999969482422,116.87000274658203,117.29000091552734,61794
2023-02-06 15:30:00+00:00,117.48999786376953,117.48999786376953,117.48999786376953,116.7300033569336,116.7300033569336,23527
2023-02-06 16:30:00+00:00,117.1500015258789,117.1500015258789,117.49140167236328,117.05999755859375,117.47090148925781,5281
2023-02-06 17:30:00+00:00,117.19000244140625,117.19000244140625,117.2699966430664,117.0199966430664,117.26000213623047,4249
2023-02-06 18:30:00+00:00,117.35099792480469,117.35099792480469,117.5,117.11000061035156,117.16999816894531,23573
2023-02-06 19:30:00+00:00,117.04000091552734,117.04000091552734,117.37000274658203,117.04000091552734,117.37000274658203,9235
2023-02-06 20:30:00+00:00,117.26000213623047,117.26000213623047,117.30999755859375,116.95999908447266,117.0,17247
2023-02-07 14:30:00+00:00,116.7300033569336,116.7300033569336,117.0199966430664,116.69999694824219,116.94999694824219,25704
2023-02-07 15:30:00+00:00,117.16000366210938,117.16000366210938,117.19000244140625,116.73999786376953,116.73999786376953,12800
2023-02-07 16:30:00+00:00,117.20999908447266,117.20999908447266,117.38999938964844,117.18000030517578,117.22229766845703,5255
2023-02-07 17:30:00+00:00,117.33999633789062,117.33999633789062,118.61000061035156,117.1500015258789,117.19000244140625,34731
2023-02-07 18:30:00+00:00,117.80000305175781,117.80000305175781,117.88999938964844,116.66999816894531,117.06999969482422,88282
2023-02-07 19:30:00+00:00,118.44999694824219,118.44999694824219,118.44999694824219,117.80000305175781,117.80000305175781,22226
2023-02-07 20:30:00+00:00,118.66000366210938,118.66000366210938,118.8949966430664,118.31999969482422,118.44000244140625,15152
2023-02-08 14:30:00+00:00,118.18000030517578,118.18000030517578,118.44999694824219,118.12000274658203,118.16999816894531,17618
2023-02-08 15:30:00+00:00,117.5199966430664,117.5199966430664,118.08000183105469,117.43499755859375,118.08000183105469,40130
2023-02-08 16:30:00+00:00,117.66999816894531,117.66999816894531,117.68070220947266,117.37000274658203,117.4800033569336,19438
2023-02-08 17:30:00+00:00,117.87000274658203,117.87000274658203,117.94999694824219,117.55000305175781,117.81999969482422,4488
2023-02-08 18:30:00+00:00,117.68000030517578,117.68000030517578,117.86000061035156,117.58999633789062,117.69000244140625,22750
2023-02-08 19:30:00+00:00,117.44999694824219,117.44999694824219,117.69000244140625,117.33000183105469,117.62000274658203,20006
2023-02-08 20:30:00+00:00,117.55000305175781,117.55000305175781,117.58000183105469,117.41000366210938,117.44999694824219,41293
2023-02-09 14:30:00+00:00,118.18000030517578,118.18000030517578,118.77999877929688,118.18000030517578,118.77999877929688,19733
2023-02-09 15:30:00+00:00,117.91999816894531,117.91999816894531,118.36000061035156,117.86000061035156,118.16999816894531,35202
2023-02-09 16:30:00+00:00,117.93000030517578,117.93000030517578,118.07990264892578,117.83999633789062,117.83999633789062,6989
2023-02-09 17:30:00+00:00,117.52999877929688,117.52999877929688,117.91000366210938,117.37000274658203,117.91000366210938,10875
2023-02-09 18:30:00+00:00,117.1500015258789,117.1500015258789,117.66000366210938,117.1500015258789,117.45999908447266,15597
2023-02-09 19:30:00+00:00,116.75,116.75,117.25,116.70999908447266,117.2300033569336,8810
2023-02-09 20:30:00+00:00,116.80999755859375,116.80999755859375,117.05999755859375,116.51000213623047,116.70999908447266,28536
2023-02-10 14:30:00+00:00,116.7300033569336,116.7300033569336,116.91000366210938,116.1500015258789,116.41000366210938,90792
2023-02-10 15:30:00+00:00,116.55000305175781,116.55000305175781,116.8550033569336,116.30999755859375,116.76000213623047,16919
2023-02-10 16:30:00+00:00,116.29000091552734,116.29000091552734,116.62999725341797,116.16000366210938,116.56990051269531,12315
2023-02-10 17:30:00+00:00,116.76000213623047,116.76000213623047,116.87000274658203,116.31999969482422,116.31999969482422,5620
2023-02-10 18:30:00+00:00,116.44999694824219,116.44999694824219,116.73500061035156,116.44999694824219,116.72000122070312,6309
2023-02-10 19:30:00+00:00,116.63999938964844,116.63999938964844,116.77999877929688,116.44999694824219,116.45500183105469,8175
2023-02-10 20:30:00+00:00,116.83999633789062,116.83999633789062,116.93000030517578,116.66999816894531,116.66999816894531,19318
2023-02-13 14:30:00+00:00,117.61000061035156,117.61000061035156,117.61000061035156,116.93000030517578,117.06999969482422,45891
2023-02-13 15:30:00+00:00,117.77999877929688,117.77999877929688,117.89730072021484,117.61000061035156,117.62999725341797,28093
2023-02-13 16:30:00+00:00,117.94000244140625,117.94000244140625,117.99500274658203,117.69000244140625,117.80000305175781,22412
2023-02-13 17:30:00+00:00,118.06999969482422,118.06999969482422,118.06999969482422,117.88999938964844,117.94000244140625,9553
2023-02-13 18:30:00+00:00,117.91000366210938,117.91000366210938,118.20999908447266,117.91000366210938,118.12000274658203,72313
2023-02-13 19:30:00+00:00,117.91999816894531,117.91999816894531,117.9800033569336,117.76000213623047,117.92500305175781,18473
2023-02-13 20:30:00+00:00,118.16000366210938,118.16000366210938,118.16000366210938,117.95999908447266,117.9800033569336,13779
2023-02-14 14:30:00+00:00,118.48999786376953,118.48999786376953,118.83000183105469,117.27999877929688,117.7300033569336,36819
2023-02-14 15:30:00+00:00,117.48999786376953,117.48999786376953,118.43000030517578,117.31999969482422,118.43000030517578,13543
2023-02-14 16:30:00+00:00,117.62999725341797,117.62999725341797,117.69999694824219,117.08999633789062,117.44999694824219,18820
2023-02-14 17:30:00+00:00,118.05999755859375,118.05999755859375,118.37000274658203,117.56999969482422,117.6500015258789,19899
2023-02-14 18:30:00+00:00,118.0999984741211,118.0999984741211,118.19999694824219,117.83999633789062,118.12999725341797,4280
2023-02-14 19:30:00+00:00,118.30000305175781,118.30000305175781,118.36000061035156,118.12000274658203,118.20999908447266,4535
2023-02-14 20:30:00+00:00,118.25,118.25,118.47000122070312,118.2300033569336,118.29499816894531,16302
2023-02-15 14:30:00+00:00,117.55000305175781,117.55000305175781,117.69000244140625,117.23999786376953,117.44000244140625,94173
2023-02-15 15:30:00+00:00,117.87000274658203,117.87000274658203,117.87000274658203,117.45999908447266,117.5,294878
2023-02-15 16:30:00+00:00,117.63999938964844,117.63999938964844,118.05999755859375,117.63999938964844,117.8499984741211,184144
2023-02-15 17:30:00+00:00,117.94000244140625,117.94000244140625,117.94000244140625,117.58999633789062,117.5999984741211,48660
2023-02-15 18:30:00+00:00,118.23999786376953,118.23999786376953,118.29000091552734,117.91000366210938,117.98999786376953,39799
2023-02-15 19:30:00+00:00,118.12000274658203,118.12000274658203,118.29000091552734,118.04000091552734,118.26000213623047,33645
2023-02-15 20:30:00+00:00,118.4000015258789,118.4000015258789,118.44000244140625,118.12999725341797,118.13999938964844,33203
2023-02-16 14:30:00+00:00,117.5199966430664,117.5199966430664,117.58999633789062,116.95999908447266,117.16000366210938,175175
2023-02-16 15:30:00+00:00,117.88999938964844,117.88999938964844,117.91000366210938,117.55000305175781,117.55000305175781,73396
2023-02-16 16:30:00+00:00,117.9800033569336,117.9800033569336,118.05000305175781,117.73999786376953,117.8499984741211,54008
2023-02-16 17:30:00+00:00,117.87999725341797,117.87999725341797,118.25,117.87999725341797,118.0199966430664,33818
2023-02-16 18:30:00+00:00,118.19499969482422,118.19499969482422,118.22000122070312,117.86000061035156,117.88030242919922,14289
2023-02-16 19:30:00+00:00,117.37999725341797,117.37999725341797,118.26000213623047,117.37999725341797,118.19499969482422,98769
2023-02-16 20:30:00+00:00,117.13999938964844,117.13999938964844,117.37999725341797,117.1050033569336,117.33999633789062,27131
2023-02-17 14:30:00+00:00,116.55000305175781,116.55000305175781,116.81999969482422,116.04000091552734,116.5,43836
2023-02-17 15:30:00+00:00,116.16999816894531,116.16999816894531,116.87999725341797,116.13279724121094,116.51499938964844,23636
2023-02-17 16:30:00+00:00,116.52999877929688,116.52999877929688,116.5999984741211,116.12000274658203,116.16999816894531,105042
2023-02-17 17:30:00+00:00,116.29000091552734,116.29000091552734,116.50499725341797,116.16000366210938,116.44999694824219,27360
2023-02-17 18:30:00+00:00,116.625,116.625,116.66500091552734,116.25499725341797,116.25499725341797,23893
2023-02-17 19:30:00+00:00,116.73500061035156,116.73500061035156,116.98500061035156,116.66000366210938,116.66000366210938,26882
2023-02-17 20:30:00+00:00,116.88999938964844,116.88999938964844,116.94499969482422,116.7249984741211,116.7249984741211,25658
2023-02-21 14:30:00+00:00,115.5199966430664,115.5199966430664,116.08000183105469,115.44999694824219,115.77999877929688,102754
2023-02-21 15:30:00+00:00,115.33000183105469,115.33000183105469,115.7699966430664,115.31999969482422,115.51000213623047,6729
2023-02-21 16:30:00+00:00,115.19989776611328,115.19989776611328,115.38999938964844,115.13999938964844,115.31999969482422,6683
2023-02-21 17:30:00+00:00,115.08000183105469,115.08000183105469,115.36000061035156,115.08000183105469,115.1500015258789,10117
2023-02-21 18:30:00+00:00,114.9000015258789,114.9000015258789,115.08999633789062,114.78500366210938,115.08000183105469,6555
2023-02-21 19:30:00+00:00,114.97989654541016,114.97989654541016,115.05999755859375,114.88999938964844,114.9800033569336,20044
2023-02-21 20:30:00+00:00,114.87000274658203,114.87000274658203,115.11000061035156,114.80999755859375,114.9800033569336,14622
2023-02-22 14:30:00+00:00,114.62999725341797,114.62999725341797,115.13999938964844,114.4800033569336,114.95999908447266,42906
2023-02-22 15:30:00+00:00,114.7699966430664,114.7699966430664,114.83999633789062,114.41000366210938,114.55999755859375,20288
2023-02-22 16:30:00+00:00,114.95999908447266,114.95999908447266,115.05000305175781,114.70999908447266,114.74500274658203,15703
